0.030392,22.0931
0.0382179,-32.2066
0.205529,48.6711
0.259063,-4.09355
0.274448,-42.7114
0.278396,-78.8911
0.436625,385.877
0.493729,396.262
0.512691,418.535
0.631232,301.538
0.80624,361.978
0.889848,414.833
0.890674,198.116
0.893047,575.053
0.898775,71.5769
0.991275,790.206
1.08679,716.461
1.09497,569.605
1.39205,587.485
1.69142,1002.62
1.98944,772.176
1.99592,1072.3
1.99692,808.175
